X,Y,Z
-9.771402613790812,-10.31538742016417,27.926471534309403
-9.796704913960323,-10.264329150307292,28.056683622597294
-9.818133557017442,-10.207232202866232,28.18372993548492
-9.835587052107414,-10.144268091024415,28.307150656294915
-9.848977956435705,-10.075638287583741,28.426498190568633
-9.85823360418083,-10.00157322853344,28.54133999773341
-9.863296871945638,-9.922331209857335,28.651261643250038
-9.864126583767945,-9.838196783080479,28.75586899398743
-9.86069815425689,-9.74947901255782,28.854791306633107
-9.853003785651772,-9.656509504431323,28.947683045528606
-9.841052713477147,-9.559640127195403,29.034226066020622
-9.824871369863835,-9.459240620344305,29.114131649048144
-9.804503334835529,-9.355695944023427,29.187142036842836
-9.780009127400987,-9.249403634826347,29.25303151957194
-9.751465964337672,-9.140770930230266,29.311607586931903
-9.718967346307839,-9.030211957120391,29.36271156447229
-9.682622521780015,-8.918144832935138,29.40621897399251
-9.6425558354466,-8.804988793526809,29.44203957744168
-9.598905995260859,-8.6911614482106,29.470117158986533
-9.551825208303216,-8.577076000108697,29.49042897930724
-9.501478261781081,-8.463138760720925,29.502984993262896
-9.448041487485025,-8.349746622655317,29.50782676952551
-9.391701714399856,-8.237284914133728,29.50502625732125
-9.33265511205136,-8.126125265806674,29.49468426518588
-9.271106043025226,-8.016623847193912,29.476928846981046
-9.207265856760458,-7.909119726440228,29.451913491284916
-9.141351681166723,-7.803933527506213,29.419815212337387
-9.073585223088914,-7.701366306583783,29.3808325894151
-9.004191547243819,-7.601698670676493,29.335183672282362
-8.93339792698467,-7.5051901408778505,29.283103983273534
-8.861432663619873,-7.412078743220025,29.22484436432589
-8.788524017096872,-7.322580810837517,29.160669021308333
-8.714899117198533,-7.236891014694181,29.09085344235105
-8.640782993117735,-7.155182555238944,29.015682536539988
-8.566397620102151,-7.077607555507889,28.935448739047402
-8.491961059082364,-7.004297605166266,28.850450275188475
-8.417686660939335,-6.9353644244260755,28.760989515383052
-8.343782350049903,-6.870900672062201,28.6673714560299
-8.270449976844779,-6.8109808186403775,28.569902310731063
-8.197884751070793,-6.755662151693431,28.46888823093014
-8.126274753302795,-6.7049857656012595,28.36463416726888
-8.055800520769369,-6.6589776901854485,28.25744284553763
-7.986634703359699,-6.617649935789444,28.147613875054518
-7.918941798503034,-6.581001671918644,28.035442981790496
-7.852877940607834,-6.549020272821029,27.921221348251116
-7.788590772965283,-6.521682482125041,27.805235086869608
-7.72621935476864,-6.498955417408551,27.68776478418284
-7.665894153231228,-6.480797667632949,27.569085187723335
-7.607737051270703,-6.4671602247408115,27.449464927815498
-7.551861444205363,-6.4579874805050155,27.32916639105249
-7.498372329937046,-6.45321806864182,27.20844558863917
-7.447366464451797,-6.452785661926282,27.087552141281865
-7.398932550257529,-6.456619796132099,26.966729323587547
-7.353151434045591,-6.464646505909064,26.84621413184405
-7.310096338785926,-6.4767889590204994,26.726237413191633
-7.269833111767784,-6.492968017753474,26.607024028451693
-7.232420479169457,-6.513102693059639,26.488793034647124
-7.197910318754549,-6.537110584618913,26.371757903419105
-7.166347929768722,-6.564908201308818,26.256126744104503
-7.13777230975184,-6.5964112577241885,26.142102552735874
-7.112216424796434,-6.631534875137493,26.029883451801165
-7.089707485637175,-6.670193748656068,25.919662948915768
-7.0702672042078305,-6.712302232652279,25.811630177402126
-7.05391205024053,-6.7577743862434145,25.705970145691683
-7.040653489579751,-6.806523956041453,25.60286396582345
-7.030498216706561,-6.85846431570127,25.502489080067804
-7.023448361476307,-6.913508350802344,25.405019458819204
-7.0195016743646,-6.971568296038885,25.310625773782945
-7.018651727743698,-7.032555554565782,25.219475591900878
-7.020888063633517,-7.096380457701263,25.131733503928324
-7.026196313389184,-7.162951985552552,25.047561217597167
-7.034558342222633,-7.232177474410653,24.967117671718665
-7.045952336152502,-7.303962283640337,24.89055908221935
-7.060352858792945,-7.378209434849461,24.81803894721753
-7.077730929638795,-7.454819237035301,24.749708053008522
-7.098054048000571,-7.533688886795327,24.685714418091464
-7.121286186706536,-7.61471205111352,24.62620319221127
-7.147387802454823,-7.6977784430025284,24.571316536118495
-7.176315798155366,-7.782773383456579,24.52119344412197
-7.208023456876902,-7.869577356048213,24.475969517920138
-7.242460390950536,-7.958065572316513,24.435776707541162
-7.279572448210626,-8.048107528481577,24.4007429944466
-7.3193015923949245,-8.139566563984472,24.370992021373713
-7.361585799830606,-8.232299456542924,24.3466426843035
-7.406358919435797,-8.326156013767214,24.32780866161371
-7.453550510979477,-8.42097867721823,24.314597884982586
-7.503085704638952,-8.516602194133954,24.307111978328905
-7.554885029392558,-8.612853292681939,24.305445624921475
-7.608864224410486,-8.709550382031777,24.309685870849552
-7.664934080833246,-8.806503353274042,24.319911416827193
-7.723000258704911,-8.903513396465817,24.336191826535615
-7.782963093099044,-9.000372858646736,24.358586666335924
-7.844717442725583,-9.096865232662166,24.387144669970027
-7.908152521459444,-9.192765182405557,24.42190280868648
-7.973151726810294,-9.287838629869793,24.462885289849325
-8.039592524915133,-9.381842992344543,24.510102634677754
-8.107346328707557,-9.474527486146952,24.56355065468459
-8.176278382874855,-9.565633519162779,24.623209357655885
-8.246247713732823,-9.654895231604382,24.689041980735677
-8.317107100902351,-9.742040150078463,24.76099398819426
-8.388703067944826,-9.826789955272094,24.838992014036904
-8.460875916115867,-9.908861363465066,24.922942860522017
-8.533459814262503,-9.987967184337954,25.01273254516184
-8.606282944795097,-10.063817480986144,25.108225481571637
-8.679167691152605,-10.13612089295044,25.20926363904091
-8.751930881154744,-10.204586068340314,25.315665810259564
-8.824384094111135,-10.26892321664206,25.42722701112907
-8.8963340402722,-10.328845851273176,25.54371797787268
-8.967583000759456,-10.384072552939587,25.664884867156335
-9.037929345870896,-10.434328951982915,25.790449049934995
-9.107168106107524,-10.479349695538234,25.920107125094383
-9.175091629877226,-10.518880559667005,26.053531123449066
-9.241490316335296,-10.552680629774759,26.190368918325778
-9.30615340126969,-10.580524425057984,26.330244867142262
-9.368869843731334,-10.602204196101988,26.472760704913114
-9.429429226655145,-10.617532021721,26.617496633631433
-9.487622772949122,-10.626342029045526,26.764012738029045
-9.543244384857406,-10.628492455896339,26.911850596988465
-9.596091725826062,-10.623867588953152,27.06053514104769
-9.645967368466561,-10.612379646005882,27.20957680683109
-9.692679954617239,-10.59397045071798,27.358473884750897
-9.736045386586428,-10.568612909719139,27.506715118829522
-9.775888004460187,-10.536312235469987,27.653782433955854
-9.81204179471182,-10.497106959911418,27.79915394963626
-9.844351549192579,-10.451069652945737,27.94230702040811
-9.872674022664649,-10.398307311844068,28.08272151075071
-9.896879017369672,-10.33896146735048,28.219883021071208
-9.916850437395508,-10.27320790310366,28.353286282377645
-9.932487253572662,-10.201256114568643,28.48243842370982
-9.943704394289332,-10.123348316965114,28.606862306639087
-9.950433530921783,-10.03975823164745,28.726099680541832
-9.95262375680479,-9.950789413928764,28.839714275377773
-9.950242155038513,-9.8567734029435,28.94729467708746
-9.943274222361289,-9.758067442795786,29.048457012151545
-9.931724176067336,-9.655052063089661,29.14284738938332
-9.915615098277653,-9.548128316383913,29.23014403732317
-9.894988958919646,-9.437714909955025,29.310059173698896
-9.869906469084404,-9.324245112275474,29.38234049856751
-9.840446808689824,-9.208163587267935,29.44677239187097
-9.806707195478584,-9.08992313969321,29.503176711999807
-9.768802324271654,-8.969981433063479,29.551413265407536
-9.726863672731813,-8.848797745342688,29.59137990766554
-9.68103867688975,-8.726829757553809,29.623012284346473
-9.631489808507451,-8.60453047942031,29.64628327512884
-9.57839352585557,-8.482345282216123,29.661202056354497
-9.521939168965092,-8.360709140971293,29.667812965389995
-9.46232773782425,-8.240044067590416,29.666193979251723
-9.399770656633368,-8.120756752347875,29.656455109470482
-9.334488452062402,-8.003236500554333,29.63873646594623
-9.266709409392922,-7.887853418779404,29.613206189983185
-9.196668234472469,-7.774956857301288,29.580058324574086
-9.124604686544238,-7.6648741627212145,29.53951050790574
-9.050762231065503,-7.557909698479472,29.49180163528897
-8.975386729745038,-7.454344142969763,29.437189522910213
-8.898725147016549,-7.354434052823536,29.375948526234914
-8.821024317497848,-7.2584116867236705,29.308367223190352
-8.742529771099374,-7.16648505605566,29.234746158132705
-8.663484614480376,-7.078838210371293,29.155395641485875
-8.584128493508302,-6.9956317167348985,29.07063367095558
-8.504696634280295,-6.9170033059421066,28.98078396993405
-8.425418960697517,-6.843068703994078,28.886174137319273
-8.346519306645346,-6.773922552079339,28.787133963025703
-8.26821470586741,-6.7096394833500455,28.683993859210457
-8.190714778727447,-6.650275256652266,28.57708346560483
-8.11422120091443,-6.59586795495926,28.466730392258217
-8.038927260508327,-6.546439260739713,28.35325911371037
-7.965017497600888,-6.501995708422889,28.236990012832784
-7.892667424084395,-6.462529990179283,28.118238560667415
-7.822043321156017,-6.428022230375064,27.997314636813954
-7.753302102008497,-6.39844122628857,27.87452196520939
-7.686591264103604,-6.373745734798522,27.75015770613125
-7.622048866125185,-6.353885583733403,27.624512095622006
-7.559803589332725,-6.338802778620422,27.497868236154403
-7.499974844104832,-6.328432634940167,27.370501965776725
-7.442672913974517,-6.32270474028841,27.24268179978464
-7.38799914581608,-6.321543854602329,27.11466895544606
-7.3360461754962465,-6.324870813047694,26.986717438955175
-7.28689817497801,-6.332603225939489,26.859074179467296
-7.240631130973827,-6.344656224988159,26.731979214437295
-7.197313136113461,-6.360943029833357,26.60566590961848
-7.157004692668145,-6.381375506601116,26.480361219280617
-7.119759025885507,-6.4058645988868665,26.35628595508455
-7.085622410162825,-6.434320722247791,26.233655087300495
-7.054634485109288,-6.46665405521978,26.11267804371319
-7.026828575725215,-6.502774776594904,25.993559027076625
-7.002232003585671,-6.542593227362552,25.876497325618697
-6.980866392219172,-6.586020009650991,25.761687625063782
-6.962747958219827,-6.632966023303382,25.64932031037765
-6.9478877779633645,-6.683342428694226,25.53958173866404
-6.936292070814294,-6.737060592865873,25.43265454868048
-6.927962431737201,-6.794031949332449,25.328717902928812
-6.9228960450750305,-6.854167810026521,25.22794771014838
-6.921085913320087,-6.917379153611324,25.130516872742163
-6.922521017965641,-6.983576351457482,25.036595449747626
-6.927186478884592,-7.052668862473277,24.946350817346524
-6.935063710243215,-7.124564896156081,24.859947819371722
-6.946130507527062,-7.199171036655868,24.777548840075607
-6.96036114419111,-7.2763918401794445,24.69931387329798
-6.9777264430367785,-7.356129405160862,24.625400552840247
-6.998193795004648,-7.438282923080459,24.55596412335718
-7.02172718819376,-7.522748206873458,24.491157389434687
-7.048287195631601,-7.609417204038356,24.431130612486086
-7.077830930252539,-7.69817749726364,24.37603135802625
-7.11031200277357,-7.788911799327761,24.326004301862447
-7.145680433806116,-7.881497437871847,24.281190980571157
-7.183882550161156,-7.9758058413111295,24.241729490400623
-7.224860878512276,-8.071702039652436,24.20775413403655
-7.268553992730178,-8.169044153131674,24.179395006993463
-7.3148963622066745,-8.267682911952146,24.15677752997436
-7.3638181909793685,-8.367461204238944,24.140021924381998
-7.415245208893024,-8.46821360280669,24.12924261302623
-7.469098475880449,-8.569765957489073,24.124547569902354
-7.52529421594091,-8.67193509025478,24.126037636136523
-7.583743564036994,-8.774528405223764,24.133805717074495
-7.644352341724241,-8.877343604190722,24.147935938690054
-7.707020872536889,-8.980168541726345,24.16850280597099
-7.771643756324428,-9.082781068394036,24.19557023966217
-7.838109627453294,-9.184948911180257,24.229190522713548
-7.906300973684978,-9.286429736781557,24.269403290888413
-7.976093985169961,-9.386971339346712,24.3162345230958
-8.047358321788199,-9.486311762798247,24.3696952635466
-8.119956976112382,-9.584179664283138,24.429780484821134
-8.193746206509653,-9.68029484398956,24.496468095612794
-8.268575394900406,-9.774368782637897,24.569717569480062
-8.344286984872108,-9.866105374274017,24.64946871901376
-8.420716513368655,-9.955201815941535,24.735640732256268
-8.497692637987925,-10.041349642619156,24.82813099098868
-8.57503719057912,-10.124235924723155,24.926813799294564
-8.652565342567263,-10.203544588642504,25.03153948933181
-8.730085841202802,-10.278957841048372,25.14213371605816
-8.80740124354815,-10.350157974231731,25.258396264978884
-8.884308273762572,-10.41682917524158,25.380100411186966
-8.960598251104555,-10.47865927061362,25.506992632729283
-9.036057592307523,-10.535341925468087,25.63879213026578
-9.110468375651829,-10.586578874097096,25.775190547912956
-9.183609000804626,-10.63208230248957,25.91585193140115
-9.255254943140187,-10.671577183287823,26.060413096327885
